neighbourhoodGroup,neighbourhood,latitude,longitude,propertyType,roomType,accommodates,bathrooms,bedrooms,beds,bedType,price,availability
Brooklyn,Bedford-Stuyvesant,40.68223423,-73.93741845,Apartment,Entire home/apt,5,1,2,3,Real Bed,200,89
Brooklyn,Bedford-Stuyvesant,40.68691714,-73.93112687,Apartment,Entire home/apt,4,1.5,2,2,Real Bed,200,0
Brooklyn,Bedford-Stuyvesant,40.68506653,-73.93824492,Apartment,Entire home/apt,9,2,3,7,Real Bed,199,351
Brooklyn,Bedford-Stuyvesant,40.68266183,-73.91970615,Apartment,Entire home/apt,8,2.5,4,5,Real Bed,199,190
Brooklyn,Bedford-Stuyvesant,40.68294874,-73.91471861,House,Entire home/apt,7,2.5,3,3,Real Bed,199,0
Brooklyn,Bedford-Stuyvesant,40.68536633,-73.95402203,House,Entire home/apt,5,1.5,3,5,Real Bed,199,33
Brooklyn,Bedford-Stuyvesant,40.67990502,-73.94303647,Apartment,Entire home/apt,6,1,2,3,Real Bed,199,134
Brooklyn,Bedford-Stuyvesant,40.6791502,-73.91276241,Apartment,Entire home/apt,9,2,3,4,Real Bed,199,223
Brooklyn,Bedford-Stuyvesant,40.68416816,-73.92725517,Apartment,Entire home/apt,8,1,3,8,Real Bed,199,169
Brooklyn,Bedford-Stuyvesant,40.68663888,-73.92075534,Apartment,Entire home/apt,3,1,1,1,Real Bed,197,89
Brooklyn,Bedford-Stuyvesant,40.6826828,-73.92091307,Apartment,Entire home/apt,4,2,2,2,Real Bed,195,338
Brooklyn,Bedford-Stuyvesant,40.69171364,-73.95750419,House,Entire home/apt,6,1.5,1,3,Real Bed,195,232
Brooklyn,Bedford-Stuyvesant,40.68746592,-73.9562482,Apartment,Entire home/apt,6,2,2,5,Real Bed,195,362
Brooklyn,Bedford-Stuyvesant,40.68884733,-73.92354344,Townhouse,Entire home/apt,7,1,3,4,Real Bed,195,217
Brooklyn,Bedford-Stuyvesant,40.69193656,-73.95951939,Apartment,Entire home/apt,3,1.5,1,1,Real Bed,195,333
Brooklyn,Bedford-Stuyvesant,40.68078762,-73.95555687,Apartment,Entire home/apt,3,1,1,1,Real Bed,195,213
Brooklyn,Bedford-Stuyvesant,40.6928878,-73.95892353,Apartment,Entire home/apt,2,1,1,1,Real Bed,195,178
Brooklyn,Bedford-Stuyvesant,40.6825613,-73.93524686,Apartment,Private room,1,1,1,1,Real Bed,195,365
Brooklyn,Bedford-Stuyvesant,40.68890181,-73.95361607,Apartment,Entire home/apt,2,1,1,1,Real Bed,195,30
Brooklyn,Bedford-Stuyvesant,40.6854089,-73.92392183,House,Entire home/apt,6,2.5,3,4,Real Bed,195,0
Brooklyn,Bedford-Stuyvesant,40.68464378,-73.92762889,Townhouse,Private room,3,1,1,2,Real Bed,195,179
Brooklyn,Bedford-Stuyvesant,40.68439999,-73.94890469,House,Entire home/apt,4,1,2,3,Real Bed,195,287
Brooklyn,Bedford-Stuyvesant,40.68880614,-73.94969695,Apartment,Entire home/apt,6,2,3,4,Real Bed,195,66
Brooklyn,Bedford-Stuyvesant,40.68555919,-73.92766548,Apartment,Entire home/apt,6,1.5,2,3,Real Bed,195,0
Brooklyn,Bedford-Stuyvesant,40.68422837,-73.95715051,Apartment,Entire home/apt,4,1,2,3,Real Bed,193,9
Brooklyn,Bedford-Stuyvesant,40.6825825,-73.95770279,Apartment,Entire home/apt,4,1,2,2,Real Bed,192,259
Brooklyn,Bedford-Stuyvesant,40.6869338,-73.95725015,Apartment,Entire home/apt,4,1,2,4,Real Bed,190,184
Brooklyn,Bedford-Stuyvesant,40.6804671,-73.93239584,House,Entire home/apt,5,1,2,3,Real Bed,190,356
Brooklyn,Bedford-Stuyvesant,40.68701384,-73.95411592,Apartment,Entire home/apt,4,1,2,2,Real Bed,190,0
Brooklyn,Bedford-Stuyvesant,40.68174504,-73.9388568,Apartment,Entire home/apt,5,1,2,5,Real Bed,190,180
Brooklyn,Bedford-Stuyvesant,40.68478569,-73.92491988,Apartment,Entire home/apt,10,2,2,4,Real Bed,190,81
Brooklyn,Bedford-Stuyvesant,40.68838058,-73.95648993,Apartment,Entire home/apt,5,1,2,3,Real Bed,190,126
Brooklyn,Bedford-Stuyvesant,40.68562216,-73.92844154,Townhouse,Entire home/apt,6,2,2,4,Real Bed,190,315
Brooklyn,Bedford-Stuyvesant,40.6874653,-73.92879197,Townhouse,Entire home/apt,10,2,3,6,Real Bed,189,51
Brooklyn,Bedford-Stuyvesant,40.68541991,-73.9456994,Apartment,Entire home/apt,4,1,2,2,Real Bed,189,365
Brooklyn,Bedford-Stuyvesant,40.68353064,-73.94876865,Townhouse,Entire home/apt,6,1.5,2,3,Real Bed,189,196
Brooklyn,Bedford-Stuyvesant,40.6881327,-73.92817115,House,Entire home/apt,4,2.5,2,2,Real Bed,189,259
Brooklyn,Bedford-Stuyvesant,40.68458987,-73.95731991,Apartment,Entire home/apt,4,1,1,3,Real Bed,189,258
Brooklyn,Bedford-Stuyvesant,40.68023309,-73.91046758,Apartment,Entire home/apt,5,2,2,2,Real Bed,189,205
Brooklyn,Bedford-Stuyvesant,40.68202231,-73.92978956,Apartment,Entire home/apt,6,1,2,3,Real Bed,188,126
Brooklyn,Bedford-Stuyvesant,40.67966284,-73.93199418,Apartment,Entire home/apt,5,1,3,5,Real Bed,188,297
Brooklyn,Bedford-Stuyvesant,40.68392463,-73.95353856,Apartment,Entire home/apt,2,1,1,1,Real Bed,185,0
Brooklyn,Bedford-Stuyvesant,40.68313624,-73.94219731,House,Entire home/apt,8,1.5,3,3,Real Bed,185,355
Brooklyn,Bedford-Stuyvesant,40.68779166,-73.95346921,Apartment,Entire home/apt,4,1,2,2,Real Bed,185,106
Brooklyn,Bedford-Stuyvesant,40.68231709,-73.92746096,Apartment,Entire home/apt,6,1,2,4,Real Bed,185,344
Brooklyn,Bedford-Stuyvesant,40.68062646,-73.91156115,House,Entire home/apt,6,1,3,3,Real Bed,185,330
Brooklyn,Bedford-Stuyvesant,40.68661583,-73.9327525,Apartment,Entire home/apt,4,1,2,3,Real Bed,185,365
Brooklyn,Bedford-Stuyvesant,40.68440995,-73.91625388,Apartment,Entire home/apt,3,1.5,2,2,Real Bed,185,364
Brooklyn,Bedford-Stuyvesant,40.68775685,-73.9582118,House,Private room,2,1,1,1,Real Bed,185,179
Brooklyn,Bedford-Stuyvesant,40.68208105,-73.92993928,Apartment,Entire home/apt,5,1,2,3,Real Bed,185,320
Brooklyn,Bedford-Stuyvesant,40.68469329,-73.9346671,House,Entire home/apt,5,1,2,3,Real Bed,185,321
Brooklyn,Bedford-Stuyvesant,40.68239715,-73.94614608,Apartment,Entire home/apt,6,1,2,3,Real Bed,185,292
Brooklyn,Bedford-Stuyvesant,40.69224101,-73.93218992,Apartment,Entire home/apt,7,1,3,5,Real Bed,185,243
Brooklyn,Bedford-Stuyvesant,40.69204721,-73.95803026,Apartment,Entire home/apt,4,2,3,3,Real Bed,185,0
Brooklyn,Bedford-Stuyvesant,40.68272592,-73.95437119,Apartment,Entire home/apt,2,1,1,1,Real Bed,185,0
Brooklyn,Bedford-Stuyvesant,40.67797284,-73.93967209,Loft,Entire home/apt,8,1,2,4,Real Bed,182,141
Brooklyn,Bedford-Stuyvesant,40.68674094,-73.93845296,Apartment,Entire home/apt,4,1,3,2,Real Bed,182,107
Brooklyn,Bedford-Stuyvesant,40.68444726,-73.93785043,Townhouse,Entire home/apt,4,1,2,2,Real Bed,181,105
Brooklyn,Bedford-Stuyvesant,40.68890102,-73.95383417,Apartment,Entire home/apt,4,1,1,2,Real Bed,180,237
Brooklyn,Bedford-Stuyvesant,40.68204887,-73.92832798,Apartment,Entire home/apt,4,1,2,2,Real Bed,180,314
Brooklyn,Bedford-Stuyvesant,40.68536085,-73.94357838,Apartment,Entire home/apt,8,2,3,4,Real Bed,180,265
Brooklyn,Bedford-Stuyvesant,40.687402,-73.93830024,Apartment,Entire home/apt,6,1,2,2,Real Bed,180,308
Brooklyn,Bedford-Stuyvesant,40.68298181,-73.91773676,Apartment,Entire home/apt,4,1,3,3,Real Bed,180,41
Brooklyn,Bedford-Stuyvesant,40.68399939,-73.9509055,Apartment,Entire home/apt,2,1,1,1,Real Bed,180,0
Brooklyn,Bedford-Stuyvesant,40.6786152,-73.94686951,Apartment,Entire home/apt,8,1,3,4,Real Bed,180,259
Brooklyn,Bedford-Stuyvesant,40.68290561,-73.93663815,Apartment,Entire home/apt,6,1,3,5,Real Bed,180,135
Brooklyn,Bedford-Stuyvesant,40.68355319,-73.94129328,Apartment,Entire home/apt,4,1,2,2,Real Bed,180,0
Brooklyn,Bedford-Stuyvesant,40.69102139,-73.948981,Apartment,Entire home/apt,2,1,1,1,Real Bed,180,0
Brooklyn,Bedford-Stuyvesant,40.6947124,-73.94184445,Apartment,Entire home/apt,6,2,2,2,Real Bed,180,0
Brooklyn,Bedford-Stuyvesant,40.68134005,-73.93636742,Apartment,Entire home/apt,12,1,3,6,Real Bed,180,137
Brooklyn,Bedford-Stuyvesant,40.68507928,-73.955012,Apartment,Private room,3,1,2,2,Real Bed,180,365
Brooklyn,Bedford-Stuyvesant,40.67842211,-73.93961274,Apartment,Entire home/apt,6,1,1,1,Real Bed,180,365
Brooklyn,Bedford-Stuyvesant,40.68854878,-73.92293865,Apartment,Entire home/apt,6,1,2,3,Real Bed,180,90
Brooklyn,Bedford-Stuyvesant,40.68745195,-73.92112756,Apartment,Entire home/apt,6,2,3,3,Real Bed,180,89
Brooklyn,Bedford-Stuyvesant,40.6877209,-73.9548441,Apartment,Entire home/apt,6,1,2,5,Real Bed,180,289
Brooklyn,Bedford-Stuyvesant,40.68227674,-73.9564575,Apartment,Entire home/apt,8,1,2,4,Real Bed,180,349
Brooklyn,Bedford-Stuyvesant,40.68275973,-73.93502573,Apartment,Entire home/apt,8,1,3,5,Real Bed,180,146
Brooklyn,Bedford-Stuyvesant,40.68840765,-73.95081524,Apartment,Entire home/apt,6,1,3,5,Real Bed,180,329
Brooklyn,Bedford-Stuyvesant,40.68438158,-73.94823632,Apartment,Entire home/apt,4,1,2,2,Real Bed,180,153
Brooklyn,Bedford-Stuyvesant,40.69314503,-73.95649974,Apartment,Entire home/apt,3,2,2,1,Real Bed,180,0
Brooklyn,Bedford-Stuyvesant,40.68842884,-73.93678253,Apartment,Entire home/apt,5,1,2,4,Real Bed,179,335
Brooklyn,Bedford-Stuyvesant,40.68396352,-73.92871516,Apartment,Entire home/apt,6,2,3,3,Real Bed,179,26
Brooklyn,Bedford-Stuyvesant,40.68493432,-73.94402786,Apartment,Entire home/apt,6,1,2,3,Real Bed,179,249
Brooklyn,Bedford-Stuyvesant,40.69407228,-73.94275368,Apartment,Entire home/apt,4,2,2,2,Real Bed,178,96
Brooklyn,Bedford-Stuyvesant,40.69172877,-73.95884969,Apartment,Entire home/apt,6,1.5,2,4,Real Bed,178,206
Brooklyn,Bedford-Stuyvesant,40.69508443,-73.9595238,Loft,Entire home/apt,5,1,1,2,Real Bed,177,96
Brooklyn,Bedford-Stuyvesant,40.69142497,-73.93481064,Apartment,Entire home/apt,10,2,3,7,Real Bed,177,193
Brooklyn,Bedford-Stuyvesant,40.68879757,-73.93544604,Apartment,Entire home/apt,10,2,3,7,Real Bed,177,229
Brooklyn,Bedford-Stuyvesant,40.68177494,-73.93889577,Apartment,Entire home/apt,6,1,2,4,Real Bed,176,100
Brooklyn,Bedford-Stuyvesant,40.68709277,-73.95557745,Apartment,Entire home/apt,6,1,2,2,Real Bed,176,251
Brooklyn,Bedford-Stuyvesant,40.6922564,-73.93458073,Apartment,Entire home/apt,8,1,2,4,Real Bed,176,158
Brooklyn,Bedford-Stuyvesant,40.68343459,-73.94394198,House,Entire home/apt,6,2,3,3,Real Bed,175,85
Brooklyn,Bedford-Stuyvesant,40.69067783,-73.95465328,Apartment,Entire home/apt,6,2,2,3,Real Bed,175,0
Brooklyn,Bedford-Stuyvesant,40.6840019,-73.95001541,Apartment,Entire home/apt,5,2,2,2,Real Bed,175,349
Brooklyn,Bedford-Stuyvesant,40.68566197,-73.95807974,Apartment,Entire home/apt,4,1,2,2,Real Bed,175,0
Brooklyn,Bedford-Stuyvesant,40.68889439,-73.93899623,Apartment,Entire home/apt,4,1,2,2,Real Bed,175,88
Brooklyn,Bedford-Stuyvesant,40.68596382,-73.95837459,Apartment,Private room,5,2,2,2,Real Bed,175,362
Brooklyn,Bedford-Stuyvesant,40.6913483,-73.95859348,Apartment,Entire home/apt,3,1,1,1,Real Bed,175,301
Brooklyn,Bedford-Stuyvesant,40.69304757,-73.93185167,Apartment,Entire home/apt,6,1,2,3,Real Bed,175,203
Brooklyn,Bedford-Stuyvesant,40.68368867,-73.94896913,Apartment,Entire home/apt,4,1,1,2,Real Bed,175,0
Brooklyn,Bedford-Stuyvesant,40.69304776,-73.95599238,Apartment,Entire home/apt,6,1,2,4,Real Bed,175,34
Brooklyn,Bedford-Stuyvesant,40.68631416,-73.92741279,Apartment,Entire home/apt,6,2.5,2,3,Real Bed,175,298
Brooklyn,Bedford-Stuyvesant,40.6916878,-73.96029714,Loft,Entire home/apt,6,1,2,4,Real Bed,175,337
Brooklyn,Bedford-Stuyvesant,40.69246863,-73.94867801,Apartment,Entire home/apt,6,1.5,2,3,Real Bed,175,180
Brooklyn,Bedford-Stuyvesant,40.68753172,-73.93655846,Apartment,Entire home/apt,6,1,2,2,Real Bed,175,312
Brooklyn,Bedford-Stuyvesant,40.68425859,-73.91938865,Townhouse,Entire home/apt,4,1.5,2,2,Real Bed,175,360
Brooklyn,Bedford-Stuyvesant,40.68774747,-73.92759853,Townhouse,Entire home/apt,6,1.5,3,4,Real Bed,175,67
Brooklyn,Bedford-Stuyvesant,40.69290508,-73.9426881,Apartment,Entire home/apt,4,1,2,2,Real Bed,175,155
Brooklyn,Bedford-Stuyvesant,40.67956638,-73.9457724,Loft,Entire home/apt,6,1,2,3,Real Bed,175,187
Brooklyn,Bedford-Stuyvesant,40.68443752,-73.95692407,Apartment,Entire home/apt,2,1,1,1,Real Bed,175,0
Brooklyn,Bedford-Stuyvesant,40.69042785,-73.95677109,House,Entire home/apt,6,1.5,2,4,Real Bed,175,44
Brooklyn,Bedford-Stuyvesant,40.6823977,-73.93355983,Apartment,Entire home/apt,4,1,2,3,Real Bed,175,332
Brooklyn,Bedford-Stuyvesant,40.68236584,-73.94149679,Apartment,Entire home/apt,2,1,1,1,Real Bed,175,365
Brooklyn,Bedford-Stuyvesant,40.68468808,-73.9488513,Apartment,Entire home/apt,3,1,1,1,Real Bed,175,26
Brooklyn,Bedford-Stuyvesant,40.68477573,-73.92971214,House,Entire home/apt,5,1,2,2,Real Bed,170,346
Brooklyn,Bedford-Stuyvesant,40.68924085,-73.95572492,Apartment,Entire home/apt,2,1,1,1,Real Bed,170,88
Brooklyn,Bedford-Stuyvesant,40.68829512,-73.95165691,Apartment,Entire home/apt,4,1,2,2,Real Bed,170,0
Brooklyn,Bedford-Stuyvesant,40.69129326,-73.95118542,Apartment,Entire home/apt,5,1,2,2,Real Bed,170,0
Brooklyn,Bedford-Stuyvesant,40.68883965,-73.92958201,Apartment,Entire home/apt,8,2.5,3,4,Real Bed,170,56
Brooklyn,Bedford-Stuyvesant,40.68285775,-73.933788,Townhouse,Entire home/apt,5,1,3,3,Real Bed,170,228
Brooklyn,Bedford-Stuyvesant,40.68083765,-73.92803685,Apartment,Entire home/apt,6,1,2,3,Real Bed,170,238
Brooklyn,Bedford-Stuyvesant,40.68630746,-73.95574598,Apartment,Entire home/apt,5,1,2,3,Real Bed,170,291
Brooklyn,Bedford-Stuyvesant,40.68511879,-73.95795702,Townhouse,Entire home/apt,5,2,3,3,Real Bed,170,168
Brooklyn,Bedford-Stuyvesant,40.68370185,-73.95109964,Apartment,Entire home/apt,6,1,3,3,Real Bed,170,304
Brooklyn,Bedford-Stuyvesant,40.69241103,-73.94885465,Apartment,Entire home/apt,5,1,2,2,Real Bed,170,274
Brooklyn,Bedford-Stuyvesant,40.68719552,-73.9523098,Apartment,Entire home/apt,4,1,1,2,Real Bed,170,293
Brooklyn,Bedford-Stuyvesant,40.69394837,-73.9593433,Apartment,Entire home/apt,7,1,3,5,Real Bed,170,261
Brooklyn,Bedford-Stuyvesant,40.69526599,-73.93650491,Apartment,Entire home/apt,8,1.5,4,3,Real Bed,169,0
Brooklyn,Bedford-Stuyvesant,40.69487194,-73.9366474,Townhouse,Entire home/apt,8,1,2,4,Real Bed,169,190
Brooklyn,Bedford-Stuyvesant,40.68166064,-73.94325129,Loft,Entire home/apt,3,1,1,2,Real Bed,169,291
Brooklyn,Bedford-Stuyvesant,40.68402778,-73.93087758,Apartment,Entire home/apt,6,1,2,3,Real Bed,169,260
Brooklyn,Bedford-Stuyvesant,40.69537346,-73.93597894,Townhouse,Entire home/apt,8,1,2,4,Real Bed,169,176
Brooklyn,Bedford-Stuyvesant,40.68664784,-73.93292572,Apartment,Entire home/apt,2,1,1,1,Real Bed,168,0
Brooklyn,Bedford-Stuyvesant,40.69376698,-73.95091061,House,Entire home/apt,6,1.5,3,4,Real Bed,167,42
Brooklyn,Bedford-Stuyvesant,40.69207161,-73.94320822,House,Entire home/apt,6,1,2,3,Real Bed,165,310
Brooklyn,Bedford-Stuyvesant,40.68407381,-73.95310246,Apartment,Entire home/apt,3,1,1,2,Real Bed,165,0
Brooklyn,Bedford-Stuyvesant,40.6888772,-73.95862726,Apartment,Entire home/apt,3,1,1,1,Real Bed,165,302
Brooklyn,Bedford-Stuyvesant,40.69099579,-73.95840074,Apartment,Entire home/apt,4,1,2,2,Real Bed,165,133
Brooklyn,Bedford-Stuyvesant,40.68776623,-73.94170888,House,Private room,2,1,1,1,Real Bed,165,89
Brooklyn,Bedford-Stuyvesant,40.69154557,-73.94975352,Apartment,Entire home/apt,8,1,2,4,Real Bed,165,14
Brooklyn,Bedford-Stuyvesant,40.68247675,-73.93317445,Apartment,Entire home/apt,6,1,3,6,Real Bed,165,154
Brooklyn,Bedford-Stuyvesant,40.68215928,-73.93178385,Apartment,Entire home/apt,3,2,2,2,Real Bed,165,0
Brooklyn,Bedford-Stuyvesant,40.68561481,-73.92028621,House,Private room,2,1.5,1,1,Real Bed,165,0
Brooklyn,Bedford-Stuyvesant,40.68504924,-73.93427071,Townhouse,Entire home/apt,3,1,2,2,Real Bed,165,36
Brooklyn,Bedford-Stuyvesant,40.68186198,-73.94113481,House,Entire home/apt,3,1,1,2,Real Bed,165,233
Brooklyn,Bedford-Stuyvesant,40.68232271,-73.95307733,Condominium,Entire home/apt,2,1,1,1,Real Bed,165,0
Brooklyn,Bedford-Stuyvesant,40.68271147,-73.94037523,House,Entire home/apt,8,2,2,4,Real Bed,165,305
Brooklyn,Bedford-Stuyvesant,40.6938714,-73.94171598,Condominium,Entire home/apt,4,1,1,2,Real Bed,165,364
Brooklyn,Bedford-Stuyvesant,40.69380175,-73.94835694,Apartment,Entire home/apt,8,2,3,3,Real Bed,165,242
Brooklyn,Bedford-Stuyvesant,40.69122126,-73.94376973,Apartment,Entire home/apt,6,1.5,1,3,Real Bed,165,111
Brooklyn,Bedford-Stuyvesant,40.68446413,-73.92528627,Townhouse,Entire home/apt,5,1,2,2,Real Bed,165,265
Brooklyn,Bedford-Stuyvesant,40.68252219,-73.9444274,Other,Entire home/apt,6,1,2,3,Real Bed,165,329
Brooklyn,Bedford-Stuyvesant,40.68630741,-73.93702077,Apartment,Entire home/apt,6,1,2,4,Real Bed,165,214
Brooklyn,Bedford-Stuyvesant,40.68633976,-73.95708726,Apartment,Entire home/apt,4,1,2,4,Real Bed,165,230
Brooklyn,Bedford-Stuyvesant,40.68709376,-73.91988625,House,Private room,2,1.5,1,1,Real Bed,165,365
Brooklyn,Bedford-Stuyvesant,40.68669442,-73.91988553,House,Private room,2,1,1,1,Real Bed,165,365
Brooklyn,Bedford-Stuyvesant,40.69369103,-73.94868274,Townhouse,Entire home/apt,6,2.5,3,3,Real Bed,165,279
Brooklyn,Bedford-Stuyvesant,40.69505368,-73.93273336,Apartment,Entire home/apt,6,2,2,3,Real Bed,165,134
Brooklyn,Bedford-Stuyvesant,40.69342945,-73.93086812,Apartment,Entire home/apt,6,2,2,2,Real Bed,165,0
Brooklyn,Bedford-Stuyvesant,40.68144949,-73.9420824,Apartment,Entire home/apt,5,1,2,3,Real Bed,163,228
Brooklyn,Bedford-Stuyvesant,40.67863072,-73.94375046,Apartment,Entire home/apt,6,2,3,3,Real Bed,162,0
Brooklyn,Bedford-Stuyvesant,40.69117743,-73.95928004,Apartment,Entire home/apt,6,1,2,2,Real Bed,160,0
Brooklyn,Bedford-Stuyvesant,40.69217435,-73.95883008,Apartment,Entire home/apt,4,1,1,1,Real Bed,160,215
Brooklyn,Bedford-Stuyvesant,40.68540064,-73.94613947,Apartment,Entire home/apt,6,1,3,3,Real Bed,160,147
Brooklyn,Bedford-Stuyvesant,40.68084106,-73.9307502,Townhouse,Entire home/apt,5,2,2,2,Real Bed,160,364
Brooklyn,Bedford-Stuyvesant,40.69531024,-73.93275621,House,Private room,4,1,2,4,Real Bed,160,179
Brooklyn,Bedford-Stuyvesant,40.68506524,-73.95154137,Apartment,Entire home/apt,2,1,1,1,Real Bed,160,88
Brooklyn,Bedford-Stuyvesant,40.68943283,-73.9243996,Apartment,Entire home/apt,10,2,4,7,Real Bed,160,195
Brooklyn,Bedford-Stuyvesant,40.69256626,-73.9465661,Guest suite,Entire home/apt,8,2,3,3,Real Bed,160,173
Brooklyn,Bedford-Stuyvesant,40.6861875,-73.95865674,Apartment,Entire home/apt,4,1,1,3,Real Bed,160,90
Brooklyn,Bedford-Stuyvesant,40.68412109,-73.93135837,Apartment,Entire home/apt,6,1,3,3,Real Bed,160,0
Brooklyn,Bedford-Stuyvesant,40.68444526,-73.92662348,House,Entire home/apt,6,2.5,2,3,Real Bed,160,0
Brooklyn,Bedford-Stuyvesant,40.69002567,-73.94130231,Apartment,Entire home/apt,5,1,2,3,Real Bed,160,169
Brooklyn,Bedford-Stuyvesant,40.69292048,-73.93462681,Apartment,Entire home/apt,5,2,2,2,Real Bed,160,0
Brooklyn,Bedford-Stuyvesant,40.68079614,-73.9309202,Townhouse,Entire home/apt,5,1,1,3,Real Bed,160,95
Brooklyn,Bedford-Stuyvesant,40.68203279,-73.9187451,Townhouse,Entire home/apt,4,1,2,2,Real Bed,160,365
Brooklyn,Bedford-Stuyvesant,40.6769369,-73.91119919,Apartment,Entire home/apt,9,1,3,5,Real Bed,160,25
Brooklyn,Bedford-Stuyvesant,40.69095194,-73.95860569,Loft,Entire home/apt,2,1,1,2,Real Bed,160,23
Brooklyn,Bedford-Stuyvesant,40.68966602,-73.9544505,Loft,Entire home/apt,4,1,2,2,Real Bed,160,67
Brooklyn,Bedford-Stuyvesant,40.69152406,-73.94281523,Apartment,Entire home/apt,4,1,2,2,Real Bed,160,62
Brooklyn,Bedford-Stuyvesant,40.68004908,-73.93910899,Townhouse,Entire home/apt,5,1,1,5,Real Bed,160,351
Brooklyn,Bedford-Stuyvesant,40.68536925,-73.95461958,Apartment,Entire home/apt,3,1,1,1,Real Bed,160,0
Brooklyn,Bedford-Stuyvesant,40.68475502,-73.95471264,Apartment,Entire home/apt,4,1,2,2,Real Bed,160,264
Brooklyn,Bedford-Stuyvesant,40.68567591,-73.9526622,Apartment,Entire home/apt,4,1,2,2,Real Bed,160,260
Brooklyn,Bedford-Stuyvesant,40.68198078,-73.94085795,Apartment,Entire home/apt,4,1,1,2,Real Bed,160,57
Brooklyn,Bedford-Stuyvesant,40.68235785,-73.94313758,Townhouse,Entire home/apt,3,1,2,2,Real Bed,160,333
Brooklyn,Bedford-Stuyvesant,40.68237502,-73.93823138,Apartment,Private room,8,1,2,4,Real Bed,160,53
Brooklyn,Bedford-Stuyvesant,40.68015019,-73.93550009,Apartment,Entire home/apt,6,2,3,3,Real Bed,160,0
Brooklyn,Bedford-Stuyvesant,40.68415712,-73.9550999,House,Entire home/apt,4,1,2,2,Real Bed,160,109
Brooklyn,Bedford-Stuyvesant,40.68397523,-73.94510218,Apartment,Entire home/apt,4,1,2,4,Real Bed,160,81
Brooklyn,Bedford-Stuyvesant,40.68349355,-73.92958746,Townhouse,Entire home/apt,6,1,3,3,Real Bed,160,69
Brooklyn,Bedford-Stuyvesant,40.68590762,-73.92490329,House,Entire home/apt,6,1,3,3,Real Bed,159,179
Brooklyn,Bedford-Stuyvesant,40.68684824,-73.9552609,Apartment,Entire home/apt,4,1,2,2,Real Bed,159,111
Brooklyn,Bedford-Stuyvesant,40.68252014,-73.93862545,Apartment,Entire home/apt,4,2,2,2,Real Bed,159,205
Brooklyn,Bedford-Stuyvesant,40.68318183,-73.93497313,Apartment,Entire home/apt,4,1,1,3,Real Bed,159,32
Brooklyn,Bedford-Stuyvesant,40.6798828,-73.92228823,Apartment,Entire home/apt,4,1,2,2,Real Bed,159,300
Brooklyn,Bedford-Stuyvesant,40.68017781,-73.95519419,Apartment,Private room,2,1.5,1,1,Real Bed,159,0
Brooklyn,Bedford-Stuyvesant,40.68590713,-73.93423734,Apartment,Entire home/apt,6,1,2,2,Real Bed,158,154
Brooklyn,Bedford-Stuyvesant,40.68506939,-73.92504966,House,Private room,6,1,2,3,Real Bed,158,173
Brooklyn,Bedford-Stuyvesant,40.68450223,-73.93871437,Apartment,Entire home/apt,5,1,2,3,Real Bed,157,352
Brooklyn,Bedford-Stuyvesant,40.68606831,-73.92391577,House,Entire home/apt,4,1,1,1,Real Bed,156,365
Brooklyn,Bedford-Stuyvesant,40.68336942,-73.95818965,Apartment,Entire home/apt,5,2,2,3,Real Bed,155,327
Brooklyn,Bedford-Stuyvesant,40.68762964,-73.95497532,Apartment,Entire home/apt,2,1,1,1,Real Bed,155,0
Brooklyn,Bedford-Stuyvesant,40.68199553,-73.91850823,Apartment,Entire home/apt,5,1,2,3,Real Bed,155,149
Brooklyn,Bedford-Stuyvesant,40.68121308,-73.9303781,Apartment,Entire home/apt,4,1,1,2,Real Bed,155,280
Brooklyn,Bedford-Stuyvesant,40.68637581,-73.92855941,House,Entire home/apt,6,1,2,4,Real Bed,155,68
Brooklyn,Bedford-Stuyvesant,40.68528004,-73.91572599,Apartment,Entire home/apt,6,1,2,3,Real Bed,155,328
Brooklyn,Bedford-Stuyvesant,40.69301228,-73.94551302,Apartment,Entire home/apt,3,1,1,2,Real Bed,155,257
Brooklyn,Bedford-Stuyvesant,40.68377735,-73.94117726,Apartment,Entire home/apt,5,1,1,4,Real Bed,155,155
Brooklyn,Bedford-Stuyvesant,40.6829121,-73.94613095,Apartment,Entire home/apt,6,1,2,3,Real Bed,155,365
Brooklyn,Bedford-Stuyvesant,40.6871449,-73.934428,Townhouse,Entire home/apt,3,1,2,2,Real Bed,155,202
Brooklyn,Bedford-Stuyvesant,40.68719533,-73.93805216,Apartment,Entire home/apt,6,1,2,3,Real Bed,155,343
Brooklyn,Bedford-Stuyvesant,40.68408355,-73.95411078,Apartment,Entire home/apt,4,1,1,1,Real Bed,153,280
Brooklyn,Bedford-Stuyvesant,40.68406815,-73.95487121,Apartment,Entire home/apt,6,1,2,3,Real Bed,152,264
Brooklyn,Bedford-Stuyvesant,40.69092947,-73.94489767,Apartment,Entire home/apt,4,1,1,2,Real Bed,152,248
Brooklyn,Bedford-Stuyvesant,40.68388339,-73.94427378,Apartment,Entire home/apt,6,1,2,3,Real Bed,151,332
Brooklyn,Bedford-Stuyvesant,40.68374155,-73.94200031,Apartment,Entire home/apt,6,1,2,3,Real Bed,151,365
