,neighbourhood_group_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price
36634,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,86
36680,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,100
36685,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,59
36693,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,80
36705,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,58
36741,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,75
36774,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,72
36818,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,80
36827,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,99
36843,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,45
36851,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,65
36938,Manhattan,Condominium,Private room,1,1,1,3,Real Bed,105
36988,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,115
36991,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,87
37060,Manhattan,Apartment,Private room,1,1,1,2,Real Bed,215
37081,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,160
37101,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,68
37119,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,91
37123,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,79
37157,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,55
37240,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,65
37255,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,60
37257,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,95
37274,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,99
37286,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,95
37325,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,55
37334,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,69
37357,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,56
37361,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,64
37365,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,58
37368,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,80
37373,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,60
37384,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,100
37386,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,60
37416,Manhattan,Apartment,Private room,1,1,1,2,Real Bed,150
37419,Manhattan,Other,Private room,1,1,1,1,Real Bed,80
37470,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,159
37474,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,125
37503,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,67
37508,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,30
37513,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,61
37518,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,80
37521,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,45
37545,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,65
37548,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,50
37554,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,115
37597,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,75
37608,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,144
37642,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,90
37651,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,115
37654,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,35
37674,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,50
37680,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,250
37740,Manhattan,Serviced apartment,Private room,1,1,1,1,Real Bed,85
37763,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,130
37791,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,75
37792,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,70
37831,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,50
37833,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,50
37893,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,34
37905,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,90
37938,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,56
37941,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,207
38033,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,100
38041,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,85
38113,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,60
38142,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,90
38161,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,70
38172,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,50
38174,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,100
38202,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,80
38223,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,100
38254,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,110
38255,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,164
38267,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,95
38273,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,29
38297,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,150
38308,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,80
38310,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,42
38313,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,74
38326,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,110
38416,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,90
38465,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,300
38478,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,93
38501,Manhattan,House,Private room,1,1,1,1,Real Bed,65
38512,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,50
38517,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,80
38533,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,100
38596,Manhattan,Apartment,Private room,1,1,1,2,Real Bed,45
38606,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,55
38620,Manhattan,Other,Private room,1,1,1,1,Real Bed,33
38628,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,100
38775,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,80
38782,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,75
38790,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,95
38840,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,145
38858,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,65
38897,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,65
38910,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,120
38920,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,100
38959,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,45
38970,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,85
38975,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,80
38981,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,120
38995,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,42
39020,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,35
39028,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,110
39040,Manhattan,Loft,Private room,1,1,1,1,Real Bed,80
39054,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,45
39096,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,70
39107,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,45
39113,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,40
39154,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,80
39161,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,80
39185,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,78
39218,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,100
39220,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,60
39247,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,425
39260,Manhattan,Condominium,Private room,1,1,1,1,Real Bed,70
39285,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,95
39289,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,55
39342,Manhattan,Apartment,Private room,1,1,1,1,Couch,86
39364,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,69
39370,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,500
39386,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,110
39391,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,100
39442,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,90
39443,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,90
39460,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,70
39556,Manhattan,Condominium,Private room,1,1,1,1,Real Bed,250
39584,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,65
39603,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,100
39639,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,75
39654,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,125
39666,Manhattan,Townhouse,Private room,1,1,1,1,Real Bed,70
39675,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,47
39708,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,65
39711,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,49
39725,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,60
39735,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,80
39778,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,55
39784,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,50
39791,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,90
39792,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,75
39848,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,56
39869,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,110
39908,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,49
39925,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,120
39931,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,67
39967,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,110
39971,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,67
40014,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,70
40049,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,107
40065,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,90
40069,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,105
40074,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,110
40075,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,55
40085,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,105
40095,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,59
40142,Manhattan,Condominium,Private room,1,1,1,1,Real Bed,80
40178,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,85
40185,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,79
40194,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,58
40221,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,75
40230,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,140
40250,Manhattan,Condominium,Private room,1,1,1,1,Real Bed,90
40318,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,90
40321,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,57
40351,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,72
40358,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,35
40375,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,104
40406,Manhattan,Condominium,Private room,1,1,1,1,Real Bed,100
40427,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,85
40434,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,80
40438,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,30
40442,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,50
40474,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,175
40491,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,25
40513,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,500
40561,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,35
40593,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,115
40620,Manhattan,Apartment,Private room,1,1,1,1,Futon,30
40657,Manhattan,Apartment,Private room,1,1,1,1,Airbed,36
40740,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,200
40775,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,250
40795,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,38
40809,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,75
40847,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,120
40882,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,95
40888,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,115
40896,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,70
40902,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,45
40916,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,125
40917,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,55
40935,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,78
40981,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,80
41030,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,75
41036,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,45
41043,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,52
41045,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,80
41048,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,100
41058,Manhattan,Apartment,Private room,1,1,1,2,Real Bed,70
41069,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,45
41072,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,75
41086,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,150
41090,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,70
41107,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,55
41166,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,113
41168,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,56
41184,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,89
41193,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,199
41194,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,49
41223,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,80
41237,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,120
41316,Manhattan,Condominium,Private room,1,1,1,1,Real Bed,75
41397,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,64
41507,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,43
41564,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,40
41579,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,50
41590,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,120
41629,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,80
41671,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,80
41678,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,40
41696,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,86
41712,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,80
41773,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,80
41780,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,65
41826,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,75
41843,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,69
41894,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,75
41919,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,60
41980,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,60
41991,Manhattan,Other,Private room,1,1,1,1,Real Bed,45
42012,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,59
42015,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,60
42025,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,50
42051,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,70
42073,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,60
42097,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,65
42098,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,65
42106,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,33
42115,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,70
42119,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,60
42161,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,57
42189,Manhattan,Townhouse,Private room,1,1,1,1,Real Bed,75
42208,Manhattan,Apartment,Private room,1,1,1,2,Couch,50
42261,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,100
42279,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,90
42292,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,35
42315,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,340
42322,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,150
42328,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,45
42337,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,65
42383,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,36
42416,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,50
42420,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,59
42422,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,70
42461,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,71
42466,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,45
42488,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,65
42492,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,90
42501,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,37
42512,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,80
42545,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,50
42562,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,45
42595,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,110
42596,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,135
42605,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,120
42614,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,50
42649,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,52
42677,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,89
42707,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,40
42709,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,40
42724,Manhattan,Condominium,Private room,1,1,1,1,Real Bed,100
42742,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,40
42799,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,20
42810,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,50
42811,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,50
42824,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,78
42830,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,50
42840,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,40
42905,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,55
42966,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,80
42967,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,35
42971,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,80
42975,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,60
42999,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,85
43037,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,43
43059,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,99
43085,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,75
43110,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,35
43115,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,119
43126,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,55
43163,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,225
43186,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,50
43209,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,30
43235,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,45
43250,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,60
43255,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,95
43267,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,100
43282,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,60
43305,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,200
43308,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,70
43311,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,58
43315,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,75
43366,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,50
43395,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,65
43404,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,50
43453,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,85
43460,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,40
43497,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,65
43506,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,49
43521,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,45
43572,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,55
43578,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,28
43592,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,80
43600,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,90
43605,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,75
43644,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,50
43680,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,60
43684,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,100
43711,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,95
43714,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,50
43748,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,99
43866,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,37
43932,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,83
43935,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,80
43944,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,37
44018,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,75
44043,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,24
44059,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,33
44067,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,75
44069,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,45
44084,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,35
44106,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,60
44116,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,59
44149,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,115
44170,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,105
44243,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,10
44285,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,70
44289,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,65
44306,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,50
44315,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,40
44354,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,55
44365,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,100
44410,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,115
44450,Manhattan,Guest suite,Private room,1,1,1,1,Real Bed,125
44524,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,130
44532,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,84
44543,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,50
44564,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,75
44566,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,27
44573,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,150
44574,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,41
44605,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,115
44618,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,47
44662,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,60
44694,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,70
44706,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,120
44710,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,45
44747,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,47
44758,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,68
44825,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,61
44839,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,40
44848,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,100
44931,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,47
44960,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,59
44976,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,65
45012,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,90
45017,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,92
45027,Manhattan,Boutique hotel,Private room,1,1,1,1,Real Bed,99
45034,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,68
45058,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,65
45103,Manhattan,Townhouse,Private room,1,1,1,1,Real Bed,72
45107,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,60
45122,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,78
45124,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,135
45164,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,79
45171,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,56
45174,Manhattan,Condominium,Private room,1,1,1,1,Real Bed,64
45180,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,38
45239,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,60
45257,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,45
45267,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,45
45270,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,150
45300,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,78
45329,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,55
45330,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,75
45337,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,68
45340,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,68
45353,Manhattan,Loft,Private room,1,1,1,1,Real Bed,350
45361,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,50
45371,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,30
45375,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,75
45403,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,39
45415,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,59
45430,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,46
45431,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,57
45438,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,30
45497,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,95
45507,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,35
45528,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,29
45535,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,49
45561,Manhattan,Apartment,Private room,1,1,1,2,Real Bed,46
45564,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,50
45588,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,125
45594,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,25
45607,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,100
45609,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,99
45625,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,40
