,neighbourhood_group_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price
29563,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,52
29565,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,125
29568,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,65
29604,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,99
29646,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,55
29653,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
29661,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,54
29662,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,40
29682,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,49
29707,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,70
29721,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,46
29827,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,49
29865,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,55
29872,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,30
29909,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
29919,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,55
29924,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,80
29936,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,90
29972,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,65
30023,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,60
30056,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,70
30163,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,45
30212,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,67
30228,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,33
30254,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,44
30381,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,60
30384,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,30
30404,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,65
30446,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,43
30448,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,45
30466,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,26
30469,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,28
30487,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,38
30492,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,55
30511,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,70
30538,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,53
30547,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,33
30584,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,72
30606,Brooklyn,Loft,Private room,1,1.0,1,1,Real Bed,50
30670,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,75
30695,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,200
30712,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,35
30720,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,53
30727,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,65
30767,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,90
30776,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,68
30780,Brooklyn,Loft,Private room,1,1.0,1,1,Real Bed,50
30812,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,39
30829,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,55
30864,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,75
30883,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,200
30921,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,81
30940,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,55
30965,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,42
30975,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,36
30977,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,45
31027,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,55
31065,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,50
31085,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,45
31110,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,38
31156,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,75
31174,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,56
31175,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,40
31191,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,88
31197,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,60
31201,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,49
31222,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
31225,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,60
31228,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,65
31248,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,250
31251,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
31277,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,47
31281,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,60
31310,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
31318,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,48
31342,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,45
31351,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,37
31363,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,45
31416,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,150
31426,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,100
31439,Brooklyn,Townhouse,Private room,1,1.0,1,1,Real Bed,55
31454,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
31480,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,30
31505,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,29
31513,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,88
31535,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,52
31537,Brooklyn,Loft,Private room,1,1.0,1,1,Real Bed,65
31549,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,60
31550,Brooklyn,House,Private room,1,1.0,1,1,Futon,55
31572,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
31576,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,30
31592,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,29
31593,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,45
31622,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,35
31644,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,89
31646,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,43
31662,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,55
31696,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,55
31706,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,100
31734,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,60
31736,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,45
31767,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,58
31769,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,55
31820,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,65
31829,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,60
31863,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,65
31897,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,28
31917,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,110
31933,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,49
31937,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,60
31965,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,60
31982,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,60
32016,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,40
32049,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,40
32082,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,60
32107,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,45
32120,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,75
32133,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,65
32141,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,95
32161,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,53
32195,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,75
32200,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,99
32209,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,45
32216,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,69
32224,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
32238,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,40
32255,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,46
32283,Brooklyn,Apartment,Private room,1,1.0,1,1,Airbed,29
32307,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,100
32325,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,30
32346,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,150
32352,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,65
32369,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,80
32386,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,33
32422,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,199
32432,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,59
32455,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,35
32473,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
32486,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,45
32502,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,46
32522,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
32528,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,80
32564,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,40
32573,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,60
32625,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,60
32627,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,55
32638,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,47
32646,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,38
32680,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,40
32697,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,60
32703,Brooklyn,Guest suite,Private room,1,1.0,1,1,Real Bed,80
32760,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,58
32792,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,30
32800,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,70
32801,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,75
32836,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,70
32838,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,79
32839,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,77
32841,Brooklyn,Condominium,Private room,1,1.0,1,1,Real Bed,45
32854,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,65
32856,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,55
32864,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,90
32869,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,79
32881,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,33
32908,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,60
32940,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,140
32968,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,42
32990,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,60
32996,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,26
33005,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,40
33012,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,48
33025,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
33049,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,63
33097,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,70
33105,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,70
33109,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,65
33124,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,58
33147,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,45
33166,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,60
33173,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
33178,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,120
33184,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,41
33192,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,80
33194,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,36
33200,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
33205,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,60
33211,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,30
33218,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,51
33235,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,150
33241,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,100
33281,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,35
33288,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,80
33355,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,55
33364,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,35
33369,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,55
33372,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,55
33374,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,80
33392,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,47
33401,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,36
33482,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
33486,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,50
33499,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,29
33518,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,33
33524,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,77
33543,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,115
33545,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,59
33548,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,50
33549,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,40
33576,Brooklyn,Apartment,Private room,1,1.0,1,1,Airbed,75
33593,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,38
33601,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,45
33614,Brooklyn,Loft,Private room,1,1.0,1,1,Real Bed,120
33629,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,35
33658,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,60
33674,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,45
33675,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,28
33695,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,100
33723,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,80
33738,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,40
33760,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,80
33804,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,50
33810,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,60
33827,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,90
33837,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,34
33855,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,40
33857,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,60
33858,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,40
33861,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,45
33867,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,49
33872,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
33897,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,60
33901,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,32
33910,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,55
33935,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,125
33944,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,58
33956,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,55
33968,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,80
33979,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,75
34000,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,31
34005,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,70
34011,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,37
34087,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,54
34091,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
34093,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,175
34139,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,45
34148,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,80
34158,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,125
34195,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
34198,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,70
34213,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,38
34306,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,75
34322,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,60
34326,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
34346,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,60
34396,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,55
34409,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,55
34470,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,73
34471,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,65
34505,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,45
34521,Brooklyn,Townhouse,Private room,1,1.0,1,1,Real Bed,65
34559,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,46
34594,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,30
34609,Brooklyn,Apartment,Private room,1,1.0,1,1,Futon,40
34610,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,60
34662,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,110
34670,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,80
34679,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,38
34696,Brooklyn,Other,Private room,1,1.0,1,1,Real Bed,45
34724,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,75
34731,Brooklyn,Apartment,Private room,1,1.0,1,1,Airbed,37
34735,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,45
34804,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,33
34871,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
34882,Brooklyn,Condominium,Private room,1,1.0,1,1,Real Bed,45
34886,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,46
34894,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,70
34906,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,45
34909,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,55
34911,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,77
34929,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,55
34932,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,40
34948,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,50
34974,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,40
34978,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,39
34992,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,45
34994,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,70
35002,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,48
35028,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,25
35032,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
35049,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
35098,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,85
35102,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,44
35123,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,76
35128,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,49
35155,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,65
35167,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,49
35190,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,36
35197,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,63
35244,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,90
35262,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,74
35270,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,65
35278,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,49
35282,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,60
35287,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,33
35332,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,76
35349,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,55
35354,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,70
35372,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,55
35373,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,28
35381,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,55
35429,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,75
35434,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,30
35437,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,60
35464,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,34
35470,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,29
35471,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,60
35474,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,60
35536,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
35550,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,55
35569,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
35582,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,44
35583,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,49
35584,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,100
35586,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,55
35608,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,65
35613,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,59
35631,Brooklyn,Loft,Private room,1,1.0,1,1,Real Bed,60
35636,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,119
35677,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,70
35752,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,65
35783,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,45
35784,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,75
35788,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
35810,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,35
35856,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
35874,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,100
35894,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,44
35900,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,52
35976,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,60
35988,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,90
35991,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,32
36010,Brooklyn,House,Private room,1,1.0,1,2,Real Bed,49
36025,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,45
36044,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,55
36056,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,30
36063,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,198
36072,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,45
36088,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
36127,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,45
36160,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,29
36168,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,55
36208,Brooklyn,Apartment,Private room,1,1.0,1,1,Couch,95
36227,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,35
36230,Brooklyn,Townhouse,Private room,1,1.0,1,1,Real Bed,35
36243,Brooklyn,Townhouse,Private room,1,1.0,1,1,Real Bed,44
36266,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,40
36269,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,65
36280,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
36289,Brooklyn,Townhouse,Private room,1,1.0,1,1,Real Bed,80
36296,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
36305,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,89
36307,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
36312,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,60
36395,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,32
36431,Brooklyn,Townhouse,Private room,1,1.0,1,1,Real Bed,50
36444,Brooklyn,Townhouse,Private room,1,1.0,1,1,Real Bed,80
36445,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,32
36466,Brooklyn,Loft,Private room,1,1.0,1,1,Real Bed,45
36484,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,100
36538,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,51
36548,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,70
36570,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
36578,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,34
36585,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,80
36589,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,36
36591,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,55
36592,Brooklyn,Loft,Private room,1,1.0,1,1,Real Bed,51
36599,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,43
36602,Brooklyn,Condominium,Private room,1,1.0,1,1,Real Bed,45
